SUMMARY LEVEL,SUMMARY LEVEL 2,COUNTRY CODE,COUNTRY NAME,COUNTRY SUBCODE,GENERAL VALUES/MONTH,GENERAL VALUES/YEAR,DISTRICT,DISTRICT NAME,MONTHLY CONSUMPTION VALUE,YEARLY CONSUMPTION VALUE,COMMODITY DESCRIPTION,COMMODITY,YEAR,MONTH
CGP,HSCYCSDT,0027,ASEAN,00,8198,57374,55,"DALLAS-FORT WORTH, TX",8198,57374,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYCSDT,1XXX,NORTH AMERICA,00,0,21333,24,"EL PASO, TX",0,21333,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYCSDT,1XXX,NORTH AMERICA,00,0,489,52,"MIAMI, FL",0,0,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,2010,MEXICO,00,0,21333,24,"EL PASO, TX",0,21333,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,2010,MEXICO,00,0,489,52,"MIAMI, FL",0,0,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,4279,FRANCE,00,0,1600,10,"NEW YORK CITY, NY",0,1600,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,4279,FRANCE,00,0,544,20,"NEW ORLEANS, LA",0,544,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,4330,AUSTRIA,00,0,952171,10,"NEW YORK CITY, NY",0,952171,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,4330,AUSTRIA,00,0,689,20,"NEW ORLEANS, LA",0,689,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,4330,AUSTRIA,00,0,7736,23,"LAREDO, TX",0,7736,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYCSDT,4XXX,EUROPE,00,0,953771,10,"NEW YORK CITY, NY",0,953771,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYCSDT,4XXX,EUROPE,00,0,1233,20,"NEW ORLEANS, LA",0,1233,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5330,INDIA,00,0,177800,45,"ST. LOUIS, MO",0,177800,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYCSDT,4XXX,EUROPE,00,0,7736,23,"LAREDO, TX",0,7736,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5330,INDIA,00,0,3413,20,"NEW ORLEANS, LA",0,3413,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5330,INDIA,00,4038,28004,24,"EL PASO, TX",4038,28004,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5330,INDIA,00,0,221367,55,"DALLAS-FORT WORTH, TX",0,221367,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5420,SRI LANKA,00,0,3009,07,"OGDENSBURG, NY",0,3009,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5420,SRI LANKA,00,283030,512598,10,"NEW YORK CITY, NY",283030,512598,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5420,SRI LANKA,00,0,960,15,"WILMINGTON, NC",0,960,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5420,SRI LANKA,00,246268,2605658,16,"CHARLESTON, SC",246268,2605658,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5420,SRI LANKA,00,63548,929990,17,"SAVANNAH, GA",63548,929990,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5420,SRI LANKA,00,423,19298,23,"LAREDO, TX",423,19298,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5420,SRI LANKA,00,36173,228286,24,"EL PASO, TX",36173,228286,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5420,SRI LANKA,00,119968,730792,28,"SAN FRANCISCO, CA",119968,730792,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5490,THAILAND,00,268983,3630881,17,"SAVANNAH, GA",268983,3630881,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5490,THAILAND,00,803,10079,23,"LAREDO, TX",803,10079,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5490,THAILAND,00,81751,851610,24,"EL PASO, TX",81751,851610,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5490,THAILAND,00,2592,6995,25,"SAN DIEGO, CA",2592,6995,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5490,THAILAND,00,422013,4840232,27,"LOS ANGELES, CA",422013,4840232,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5490,THAILAND,00,0,12750,31,"ANCHORAGE, AK",0,12750,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5490,THAILAND,00,414688,3188168,39,"CHICAGO, IL",414688,3188168,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5490,THAILAND,00,444,444,41,"CLEVELAND, OH",444,444,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5490,THAILAND,00,8198,28744,55,"DALLAS-FORT WORTH, TX",8198,28744,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5570,MALAYSIA,00,0,50870,07,"OGDENSBURG, NY",0,50870,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5570,MALAYSIA,00,0,450144,10,"NEW YORK CITY, NY",0,450144,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5570,MALAYSIA,00,6900,6900,11,"PHILADELPHIA, PA",6900,6900,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5570,MALAYSIA,00,0,42272,13,"BALTIMORE, MD",0,42272,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5570,MALAYSIA,00,0,46284,15,"WILMINGTON, NC",0,46284,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5570,MALAYSIA,00,1035031,14258173,16,"CHARLESTON, SC",1035031,14258173,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5570,MALAYSIA,00,121128,810214,17,"SAVANNAH, GA",121128,810214,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5570,MALAYSIA,00,0,1548,20,"NEW ORLEANS, LA",0,1548,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5570,MALAYSIA,00,10394,301521,23,"LAREDO, TX",10394,301521,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5570,MALAYSIA,00,20388,321727,24,"EL PASO, TX",20388,321727,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5570,MALAYSIA,00,1125,11503,25,"SAN DIEGO, CA",1125,11503,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5570,MALAYSIA,00,147984,851327,27,"LOS ANGELES, CA",147984,851327,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5570,MALAYSIA,00,0,345840,35,"MINNEAPOLIS, MN",0,345840,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5570,MALAYSIA,00,1655047,9682683,28,"SAN FRANCISCO, CA",1655047,9751137,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5570,MALAYSIA,00,0,20592,30,"SEATTLE, WA",0,20592,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5570,MALAYSIA,00,0,16120,31,"ANCHORAGE, AK",0,16120,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5570,MALAYSIA,00,11690,14377,38,"DETROIT, MI",11690,14377,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5570,MALAYSIA,00,22230,1006272,39,"CHICAGO, IL",22230,1006272,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5570,MALAYSIA,00,0,4900,41,"CLEVELAND, OH",0,4900,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5570,MALAYSIA,00,253200,1345065,45,"ST. LOUIS, MO",253200,1345065,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5570,MALAYSIA,00,0,28630,55,"DALLAS-FORT WORTH, TX",0,28630,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5600,INDONESIA,00,423,423,23,"LAREDO, TX",423,423,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5600,INDONESIA,00,0,14541,38,"DETROIT, MI",0,14541,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5700,CHINA,00,0,262725,10,"NEW YORK CITY, NY",0,262725,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5700,CHINA,00,0,1943,20,"NEW ORLEANS, LA",0,1943,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5700,CHINA,00,2074,46005,24,"EL PASO, TX",2074,46005,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5700,CHINA,00,780,780,31,"ANCHORAGE, AK",780,780,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5700,CHINA,00,0,8400,41,"CLEVELAND, OH",0,8400,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCYCSDT,5830,TAIWAN,00,0,1118,31,"ANCHORAGE, AK",0,1118,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYCSDT,5XXX,ASIA,00,0,53879,07,"OGDENSBURG, NY",0,53879,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYCSDT,5XXX,ASIA,00,283030,1225467,10,"NEW YORK CITY, NY",283030,1225467,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYCSDT,5XXX,ASIA,00,6900,6900,11,"PHILADELPHIA, PA",6900,6900,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYCSDT,5XXX,ASIA,00,0,42272,13,"BALTIMORE, MD",0,42272,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYCSDT,5XXX,ASIA,00,0,47244,15,"WILMINGTON, NC",0,47244,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYCSDT,5XXX,ASIA,00,1281299,16863831,16,"CHARLESTON, SC",1281299,16863831,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYCSDT,5XXX,ASIA,00,453659,5371085,17,"SAVANNAH, GA",453659,5371085,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYCSDT,5XXX,ASIA,00,0,6904,20,"NEW ORLEANS, LA",0,6904,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYCSDT,5XXX,ASIA,00,12043,331321,23,"LAREDO, TX",12043,331321,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYCSDT,5XXX,ASIA,00,144424,1475632,24,"EL PASO, TX",144424,1475632,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYCSDT,5XXX,ASIA,00,3717,18498,25,"SAN DIEGO, CA",3717,18498,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYCSDT,5XXX,ASIA,00,569997,5691559,27,"LOS ANGELES, CA",569997,5691559,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYCSDT,5XXX,ASIA,00,1775015,10413475,28,"SAN FRANCISCO, CA",1775015,10481929,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYCSDT,5XXX,ASIA,00,0,20592,30,"SEATTLE, WA",0,20592,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYCSDT,5XXX,ASIA,00,780,30768,31,"ANCHORAGE, AK",780,30768,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYCSDT,5XXX,ASIA,00,0,345840,35,"MINNEAPOLIS, MN",0,345840,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYCSDT,5XXX,ASIA,00,11690,28918,38,"DETROIT, MI",11690,28918,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYCSDT,5XXX,ASIA,00,8198,278741,55,"DALLAS-FORT WORTH, TX",8198,278741,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYCSDT,5XXX,ASIA,00,436918,4194440,39,"CHICAGO, IL",436918,4194440,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYCSDT,5XXX,ASIA,00,444,13744,41,"CLEVELAND, OH",444,13744,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYCSDT,5XXX,ASIA,00,253200,1522865,45,"ST. LOUIS, MO",253200,1522865,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCSDT,-,TOTAL FOR ALL COUNTRIES,00,0,42272,13,"BALTIMORE, MD",0,42272,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCSDT,-,TOTAL FOR ALL COUNTRIES,00,0,53879,07,"OGDENSBURG, NY",0,53879,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCSDT,-,TOTAL FOR ALL COUNTRIES,00,283030,2179238,10,"NEW YORK CITY, NY",283030,2179238,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCSDT,-,TOTAL FOR ALL COUNTRIES,00,6900,6900,11,"PHILADELPHIA, PA",6900,6900,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCSDT,-,TOTAL FOR ALL COUNTRIES,00,0,47244,15,"WILMINGTON, NC",0,47244,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCSDT,-,TOTAL FOR ALL COUNTRIES,00,1281299,16863831,16,"CHARLESTON, SC",1281299,16863831,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCSDT,-,TOTAL FOR ALL COUNTRIES,00,453659,5371085,17,"SAVANNAH, GA",453659,5371085,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCSDT,-,TOTAL FOR ALL COUNTRIES,00,0,8137,20,"NEW ORLEANS, LA",0,8137,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCSDT,-,TOTAL FOR ALL COUNTRIES,00,12043,339057,23,"LAREDO, TX",12043,339057,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCSDT,-,TOTAL FOR ALL COUNTRIES,00,144424,1496965,24,"EL PASO, TX",144424,1496965,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCSDT,-,TOTAL FOR ALL COUNTRIES,00,3717,18498,25,"SAN DIEGO, CA",3717,18498,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCSDT,-,TOTAL FOR ALL COUNTRIES,00,569997,5691559,27,"LOS ANGELES, CA",569997,5691559,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCSDT,-,TOTAL FOR ALL COUNTRIES,00,1775015,10413475,28,"SAN FRANCISCO, CA",1775015,10481929,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCSDT,-,TOTAL FOR ALL COUNTRIES,00,0,20592,30,"SEATTLE, WA",0,20592,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCSDT,-,TOTAL FOR ALL COUNTRIES,00,780,30768,31,"ANCHORAGE, AK",780,30768,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCSDT,-,TOTAL FOR ALL COUNTRIES,00,0,345840,35,"MINNEAPOLIS, MN",0,345840,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCSDT,-,TOTAL FOR ALL COUNTRIES,00,11690,28918,38,"DETROIT, MI",11690,28918,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCSDT,-,TOTAL FOR ALL COUNTRIES,00,0,489,52,"MIAMI, FL",0,0,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCSDT,-,TOTAL FOR ALL COUNTRIES,00,436918,4194440,39,"CHICAGO, IL",436918,4194440,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCSDT,-,TOTAL FOR ALL COUNTRIES,00,444,13744,41,"CLEVELAND, OH",444,13744,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCSDT,-,TOTAL FOR ALL COUNTRIES,00,253200,1522865,45,"ST. LOUIS, MO",253200,1522865,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
DET,HSCSDT,-,TOTAL FOR ALL COUNTRIES,00,8198,278741,55,"DALLAS-FORT WORTH, TX",8198,278741,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0014,PACIFIC RIM COUNTRIES,-,0,50870,07,"OGDENSBURG, NY",0,50870,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0003,EUROPEAN UNION,-,0,953771,10,"NEW YORK CITY, NY",0,953771,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0003,EUROPEAN UNION,-,0,1233,20,"NEW ORLEANS, LA",0,1233,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0003,EUROPEAN UNION,-,0,7736,23,"LAREDO, TX",0,7736,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0014,PACIFIC RIM COUNTRIES,-,0,712869,10,"NEW YORK CITY, NY",0,712869,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0014,PACIFIC RIM COUNTRIES,-,6900,6900,11,"PHILADELPHIA, PA",6900,6900,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0014,PACIFIC RIM COUNTRIES,-,121128,810214,17,"SAVANNAH, GA",121128,810214,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0014,PACIFIC RIM COUNTRIES,-,0,42272,13,"BALTIMORE, MD",0,42272,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0014,PACIFIC RIM COUNTRIES,-,0,46284,15,"WILMINGTON, NC",0,46284,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0014,PACIFIC RIM COUNTRIES,-,1035031,14258173,16,"CHARLESTON, SC",1035031,14258173,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0014,PACIFIC RIM COUNTRIES,-,0,3491,20,"NEW ORLEANS, LA",0,3491,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0014,PACIFIC RIM COUNTRIES,-,10817,301944,23,"LAREDO, TX",10817,301944,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0014,PACIFIC RIM COUNTRIES,-,22462,367732,24,"EL PASO, TX",22462,367732,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0014,PACIFIC RIM COUNTRIES,-,1125,11503,25,"SAN DIEGO, CA",1125,11503,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0014,PACIFIC RIM COUNTRIES,-,147984,851327,27,"LOS ANGELES, CA",147984,851327,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0014,PACIFIC RIM COUNTRIES,-,1655047,9682683,28,"SAN FRANCISCO, CA",1655047,9751137,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0014,PACIFIC RIM COUNTRIES,-,0,20592,30,"SEATTLE, WA",0,20592,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0014,PACIFIC RIM COUNTRIES,-,780,18018,31,"ANCHORAGE, AK",780,18018,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0014,PACIFIC RIM COUNTRIES,-,0,345840,35,"MINNEAPOLIS, MN",0,345840,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0014,PACIFIC RIM COUNTRIES,-,11690,28918,38,"DETROIT, MI",11690,28918,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0014,PACIFIC RIM COUNTRIES,-,22230,1006272,39,"CHICAGO, IL",22230,1006272,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0014,PACIFIC RIM COUNTRIES,-,0,13300,41,"CLEVELAND, OH",0,13300,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0014,PACIFIC RIM COUNTRIES,-,253200,1345065,45,"ST. LOUIS, MO",253200,1345065,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0014,PACIFIC RIM COUNTRIES,-,0,28630,55,"DALLAS-FORT WORTH, TX",0,28630,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0020,NAFTA,-,0,21333,24,"EL PASO, TX",0,21333,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0020,NAFTA,-,0,489,52,"MIAMI, FL",0,0,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0021,TWENTY LATIN AMERICAN REPUBLICS,-,0,21333,24,"EL PASO, TX",0,21333,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0021,TWENTY LATIN AMERICAN REPUBLICS,-,0,489,52,"MIAMI, FL",0,0,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0022,OECD,-,0,953771,10,"NEW YORK CITY, NY",0,953771,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0022,OECD,-,0,1233,20,"NEW ORLEANS, LA",0,1233,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0022,OECD,-,0,7736,23,"LAREDO, TX",0,7736,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0022,OECD,-,0,21333,24,"EL PASO, TX",0,21333,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0022,OECD,-,0,489,52,"MIAMI, FL",0,0,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0023,NATO,-,0,1600,10,"NEW YORK CITY, NY",0,1600,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0023,NATO,-,0,544,20,"NEW ORLEANS, LA",0,544,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0024,LAFTA,-,0,21333,24,"EL PASO, TX",0,21333,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0024,LAFTA,-,0,489,52,"MIAMI, FL",0,0,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0025,EURO AREA,-,0,953771,10,"NEW YORK CITY, NY",0,953771,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0025,EURO AREA,-,0,1233,20,"NEW ORLEANS, LA",0,1233,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0025,EURO AREA,-,0,7736,23,"LAREDO, TX",0,7736,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0026,APEC,-,0,50870,07,"OGDENSBURG, NY",0,50870,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0026,APEC,-,0,712869,10,"NEW YORK CITY, NY",0,712869,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0026,APEC,-,6900,6900,11,"PHILADELPHIA, PA",6900,6900,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0026,APEC,-,390111,4441095,17,"SAVANNAH, GA",390111,4441095,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0026,APEC,-,0,42272,13,"BALTIMORE, MD",0,42272,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0026,APEC,-,0,46284,15,"WILMINGTON, NC",0,46284,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0026,APEC,-,1035031,14258173,16,"CHARLESTON, SC",1035031,14258173,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0026,APEC,-,0,3491,20,"NEW ORLEANS, LA",0,3491,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0026,APEC,-,11620,312023,23,"LAREDO, TX",11620,312023,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0026,APEC,-,104213,1240675,24,"EL PASO, TX",104213,1240675,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0026,APEC,-,3717,18498,25,"SAN DIEGO, CA",3717,18498,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0026,APEC,-,569997,5691559,27,"LOS ANGELES, CA",569997,5691559,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0026,APEC,-,1655047,9682683,28,"SAN FRANCISCO, CA",1655047,9751137,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
CGP,HSCYDT,0026,APEC,-,0,20592,30,"SEATTLE, WA",0,20592,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,09
