SUMMARY_LEVEL,SUMMARY_LEVEL_2,COUNTRY_CODE,COUNTRY_NAME,COUNTRY_SUBCODE,GENERAL_VALUES_MONTH,GENERAL_VALUES_YEAR,DISTRICT,DISTRICT_NAME,MONTHLY_CONSUMPTION_VALUE,YEARLY_CONSUMPTION_VALUE,COMMODITY_DESCRIPTION,COMMODITY,YEAR,MONTH
DET,HSCYCSDT,4793,BOSNIA AND HERZEGOVINA,00,9502,684448,10,"NEW YORK CITY, NY",9502,684448,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,4794,MACEDONIA,00,16838,59496,10,"NEW YORK CITY, NY",16838,59496,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,4793,BOSNIA AND HERZEGOVINA,00,0,22503,18,"TAMPA, FL",0,22503,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,4793,BOSNIA AND HERZEGOVINA,00,0,47714,39,"CHICAGO, IL",0,47714,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,4793,BOSNIA AND HERZEGOVINA,00,0,516968,45,"ST. LOUIS, MO",0,516968,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,4794,MACEDONIA,00,0,51767,39,"CHICAGO, IL",0,51767,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,4801,SERBIA,00,56778,191366,10,"NEW YORK CITY, NY",56778,191366,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,4801,SERBIA,00,0,2109,20,"NEW ORLEANS, LA",0,2109,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,4801,SERBIA,00,13098,70513,39,"CHICAGO, IL",13098,70513,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,4801,SERBIA,00,32439,187394,45,"ST. LOUIS, MO",32439,187394,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,4801,SERBIA,00,5226,5226,52,"MIAMI, FL",5226,5226,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,4803,KOSOVO,00,0,179563,10,"NEW YORK CITY, NY",0,179563,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,4810,ALBANIA,00,2587,38260,10,"NEW YORK CITY, NY",2587,38260,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,4810,ALBANIA,00,0,2263,11,"PHILADELPHIA, PA",0,2263,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,4840,GREECE,00,8518,8518,04,"BOSTON, MA",8518,8518,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,4840,GREECE,00,141309,1742362,10,"NEW YORK CITY, NY",141309,1742362,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,4840,GREECE,00,0,3556,19,"MOBILE, AL",0,3556,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,4840,GREECE,00,0,3179,20,"NEW ORLEANS, LA",0,3179,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,4840,GREECE,00,6894,72233,39,"CHICAGO, IL",6894,72233,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,4850,ROMANIA,00,0,29338,39,"CHICAGO, IL",0,29338,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,4870,BULGARIA,00,0,130800,10,"NEW YORK CITY, NY",0,130800,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,4870,BULGARIA,00,0,75754,39,"CHICAGO, IL",0,75754,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,4890,TURKEY,00,34641,598183,10,"NEW YORK CITY, NY",34641,598183,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,4890,TURKEY,00,0,47154,27,"LOS ANGELES, CA",0,47154,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,4890,TURKEY,00,0,22668,28,"SAN FRANCISCO, CA",0,22668,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,4890,TURKEY,00,0,8606,53,"HOUSTON-GALVESTON, TX",0,8606,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,4910,CYPRUS,00,0,118324,10,"NEW YORK CITY, NY",0,118324,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
CGP,HSCYCSDT,4XXX,EUROPE,00,171106,2085842,04,"BOSTON, MA",171106,2085842,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
CGP,HSCYCSDT,4XXX,EUROPE,00,36059,305483,07,"OGDENSBURG, NY",36059,305483,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
CGP,HSCYCSDT,4XXX,EUROPE,00,359853,972546,09,"BUFFALO, NY",359853,972546,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
CGP,HSCYCSDT,4XXX,EUROPE,00,23730425,239110658,10,"NEW YORK CITY, NY",23730425,239110658,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
CGP,HSCYCSDT,4XXX,EUROPE,00,548236,3368804,11,"PHILADELPHIA, PA",548236,3368804,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
CGP,HSCYCSDT,4XXX,EUROPE,00,1011287,16186762,13,"BALTIMORE, MD",1011287,16186762,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
CGP,HSCYCSDT,4XXX,EUROPE,00,977043,19727211,14,"NORFOLK, VA",977043,19727211,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
CGP,HSCYCSDT,4XXX,EUROPE,00,103586,291110,15,"WILMINGTON, NC",103586,291110,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
CGP,HSCYCSDT,4XXX,EUROPE,00,237048,12841941,16,"CHARLESTON, SC",237048,12841941,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
CGP,HSCYCSDT,4XXX,EUROPE,00,424842,3509048,20,"NEW ORLEANS, LA",424842,3509048,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
CGP,HSCYCSDT,4XXX,EUROPE,00,15244,117449,17,"SAVANNAH, GA",15244,117449,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
CGP,HSCYCSDT,4XXX,EUROPE,00,322466,10199216,18,"TAMPA, FL",322466,10199216,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
CGP,HSCYCSDT,4XXX,EUROPE,00,0,9541,19,"MOBILE, AL",0,9541,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
CGP,HSCYCSDT,4XXX,EUROPE,00,11899664,91900764,27,"LOS ANGELES, CA",11899664,91900764,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
CGP,HSCYCSDT,4XXX,EUROPE,00,2894423,20484540,28,"SAN FRANCISCO, CA",2894423,20484540,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
CGP,HSCYCSDT,4XXX,EUROPE,00,107153,1847576,29,"COLUMBIA-SNAKE, OR",107153,1847576,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
CGP,HSCYCSDT,4XXX,EUROPE,00,58430,2612350,30,"SEATTLE, WA",58430,2612350,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
CGP,HSCYCSDT,4XXX,EUROPE,00,131623,1479608,33,"GREAT FALLS, MT",131623,1479608,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
CGP,HSCYCSDT,4XXX,EUROPE,00,136133,1498912,35,"MINNEAPOLIS, MN",136133,1498912,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
CGP,HSCYCSDT,4XXX,EUROPE,00,373239,1610814,38,"DETROIT, MI",373239,1610814,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
CGP,HSCYCSDT,4XXX,EUROPE,00,845159,8883695,39,"CHICAGO, IL",845159,8928876,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
CGP,HSCYCSDT,4XXX,EUROPE,00,662890,11394542,41,"CLEVELAND, OH",662890,11394542,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
CGP,HSCYCSDT,4XXX,EUROPE,00,54516,750143,45,"ST. LOUIS, MO",54516,750143,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
CGP,HSCYCSDT,4XXX,EUROPE,00,0,16858,49,"SAN JUAN, PR",0,16858,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
CGP,HSCYCSDT,4XXX,EUROPE,00,24244813,185480085,52,"MIAMI, FL",24244813,185471111,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
CGP,HSCYCSDT,4XXX,EUROPE,00,885817,10854257,53,"HOUSTON-GALVESTON, TX",885817,10854257,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
CGP,HSCYCSDT,4XXX,EUROPE,00,3209,11379,54,"WASHINGTON, DC",3209,11379,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
CGP,HSCYCSDT,4XXX,EUROPE,00,0,34500,55,"DALLAS-FORT WORTH, TX",0,34500,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5020,SYRIA,00,0,22016,10,"NEW YORK CITY, NY",0,22016,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5020,SYRIA,00,29157,123858,27,"LOS ANGELES, CA",29157,123858,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5020,SYRIA,00,0,36868,38,"DETROIT, MI",0,36868,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5040,LEBANON,00,0,19744,07,"OGDENSBURG, NY",0,19744,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5040,LEBANON,00,336191,1676937,10,"NEW YORK CITY, NY",336191,1676937,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5040,LEBANON,00,0,631870,27,"LOS ANGELES, CA",0,631870,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5040,LEBANON,00,0,147890,38,"DETROIT, MI",0,147890,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5081,ISRAEL,00,0,6133,04,"BOSTON, MA",0,6133,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5081,ISRAEL,00,0,4602,09,"BUFFALO, NY",0,4602,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5081,ISRAEL,00,243706,1480751,10,"NEW YORK CITY, NY",243706,1480751,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5081,ISRAEL,00,0,67320,16,"CHARLESTON, SC",0,67320,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5081,ISRAEL,00,0,291325,17,"SAVANNAH, GA",0,291325,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5081,ISRAEL,00,6702,18462,27,"LOS ANGELES, CA",6702,18462,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5081,ISRAEL,00,0,2545,39,"CHICAGO, IL",0,2545,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5110,JORDAN,00,0,49000,10,"NEW YORK CITY, NY",0,49000,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5081,ISRAEL,00,2160,36940,52,"MIAMI, FL",2160,36940,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5081,ISRAEL,IL,0,9126,10,"NEW YORK CITY, NY",0,9126,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5083,WEST BANK ADMINISTERED BY ISRAEL,N,0,13052,39,"CHICAGO, IL",0,13052,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5110,JORDAN,00,0,3456,27,"LOS ANGELES, CA",0,3456,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5110,JORDAN,00,131920,1319114,39,"CHICAGO, IL",131920,1319114,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5110,JORDAN,JO,0,9150,53,"HOUSTON-GALVESTON, TX",0,9150,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5170,SAUDI ARABIA,00,0,8267,04,"BOSTON, MA",0,8267,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5170,SAUDI ARABIA,00,27468,86615,10,"NEW YORK CITY, NY",27468,86615,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5170,SAUDI ARABIA,00,0,6534,27,"LOS ANGELES, CA",0,6534,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5170,SAUDI ARABIA,00,0,33040,35,"MINNEAPOLIS, MN",0,33040,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5170,SAUDI ARABIA,00,2582,2582,41,"CLEVELAND, OH",2582,2582,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5170,SAUDI ARABIA,00,0,7700,45,"ST. LOUIS, MO",0,7700,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5170,SAUDI ARABIA,00,0,4279,54,"WASHINGTON, DC",0,4279,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5200,UNITED ARAB EMIRATES,00,0,28095,10,"NEW YORK CITY, NY",0,28095,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5200,UNITED ARAB EMIRATES,00,47628,47628,27,"LOS ANGELES, CA",47628,47628,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5200,UNITED ARAB EMIRATES,00,0,3125,41,"CLEVELAND, OH",0,3125,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5210,YEMEN,00,0,3527,09,"BUFFALO, NY",0,3527,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5210,YEMEN,00,0,689938,10,"NEW YORK CITY, NY",0,689938,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5210,YEMEN,00,0,19500,13,"BALTIMORE, MD",0,19500,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5210,YEMEN,00,0,59650,14,"NORFOLK, VA",0,59650,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5210,YEMEN,00,0,1202701,28,"SAN FRANCISCO, CA",0,1202701,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5210,YEMEN,00,0,14538,38,"DETROIT, MI",0,14538,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5210,YEMEN,00,0,7980,41,"CLEVELAND, OH",0,7980,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5210,YEMEN,A,0,13893,14,"NORFOLK, VA",0,13893,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5230,OMAN,00,0,8220,35,"MINNEAPOLIS, MN",0,8220,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5330,INDIA,00,120417,4076460,10,"NEW YORK CITY, NY",120417,4076460,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5330,INDIA,00,0,65609,11,"PHILADELPHIA, PA",0,65609,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5330,INDIA,00,0,133420,14,"NORFOLK, VA",0,133420,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5330,INDIA,00,0,47315,17,"SAVANNAH, GA",0,47315,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5330,INDIA,00,0,282138,18,"TAMPA, FL",0,282138,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5330,INDIA,00,0,443809,23,"LAREDO, TX",0,443809,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5330,INDIA,00,0,2782,25,"SAN DIEGO, CA",0,2782,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5330,INDIA,00,0,154950,26,"NOGALES, AZ",0,154950,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5330,INDIA,00,3962,27084,27,"LOS ANGELES, CA",3962,27084,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5330,INDIA,00,30443,2148523,28,"SAN FRANCISCO, CA",30443,2148523,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5330,INDIA,00,0,71289,29,"COLUMBIA-SNAKE, OR",0,71289,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5330,INDIA,00,0,733535,30,"SEATTLE, WA",0,733535,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5330,INDIA,00,0,43607,39,"CHICAGO, IL",0,43607,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5330,INDIA,00,0,4200,34,"PEMBINA, ND",0,4200,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5330,INDIA,00,47069,118162,35,"MINNEAPOLIS, MN",47069,118162,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5330,INDIA,00,5118,99407,38,"DETROIT, MI",5118,99407,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5330,INDIA,00,0,7200,52,"MIAMI, FL",0,7200,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5330,INDIA,00,4201,52205,53,"HOUSTON-GALVESTON, TX",4201,52205,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5330,INDIA,00,0,7535,55,"DALLAS-FORT WORTH, TX",0,7535,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5360,NEPAL,00,0,6336,10,"NEW YORK CITY, NY",0,6336,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5360,NEPAL,00,0,7896,28,"SAN FRANCISCO, CA",0,7896,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5360,NEPAL,00,7120,12610,30,"SEATTLE, WA",7120,12610,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5360,NEPAL,00,14350,23586,33,"GREAT FALLS, MT",14350,23586,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5360,NEPAL,00,0,4000,35,"MINNEAPOLIS, MN",0,4000,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5360,NEPAL,00,0,2875,55,"DALLAS-FORT WORTH, TX",0,2875,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5420,SRI LANKA,00,0,15162,27,"LOS ANGELES, CA",0,15162,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5420,SRI LANKA,00,17690,74382,52,"MIAMI, FL",0,21312,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5460,BURMA,00,0,55038,10,"NEW YORK CITY, NY",0,55038,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5460,BURMA,00,10593,10593,13,"BALTIMORE, MD",10593,10593,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5460,BURMA,00,0,87476,14,"NORFOLK, VA",0,87476,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5460,BURMA,00,0,184943,28,"SAN FRANCISCO, CA",0,184943,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5460,BURMA,00,0,193740,30,"SEATTLE, WA",0,193740,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5490,THAILAND,00,0,23869,09,"BUFFALO, NY",0,23869,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5490,THAILAND,00,6120,72769,10,"NEW YORK CITY, NY",6120,72769,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5490,THAILAND,00,0,43994,13,"BALTIMORE, MD",0,43994,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5490,THAILAND,00,2700,27250,17,"SAVANNAH, GA",2700,27250,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5490,THAILAND,00,0,5370,20,"NEW ORLEANS, LA",0,5370,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5490,THAILAND,00,7500,150365,27,"LOS ANGELES, CA",7500,150365,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5490,THAILAND,00,0,426124,28,"SAN FRANCISCO, CA",0,426124,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5490,THAILAND,00,0,241254,30,"SEATTLE, WA",0,241254,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5490,THAILAND,00,3073,6624,31,"ANCHORAGE, AK",3073,6624,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5490,THAILAND,00,0,30000,33,"GREAT FALLS, MT",0,30000,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5490,THAILAND,00,0,45644,53,"HOUSTON-GALVESTON, TX",0,45644,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5520,VIETNAM,00,21789,1240133,07,"OGDENSBURG, NY",21789,1240133,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5520,VIETNAM,00,136487,175265,09,"BUFFALO, NY",136487,175265,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5520,VIETNAM,00,1533032,37007126,10,"NEW YORK CITY, NY",1533032,37007126,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
DET,HSCYCSDT,5520,VIETNAM,00,173503,9380969,13,"BALTIMORE, MD",173503,9380969,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,12
